References,DOIS,Iteration,Status
"K. Mohan, ""Understanding the Acceptance and Usage of IT Project Management Methodologies: Towards a Conceptual Model supported by Case Studies"", AMCIS, 2010.",https://doi.org/10.1109/ICSM.2004.1357823,1,Abstract not found
"Jari Rauhamäki, O. Laitinen, S. Sierla, S. Kuikka, ""The Role of User Guidance in the Industrial Adoption of AUKOTON MDE Approach"", , 2010.",https://doi.org/10.1057/palgrave.jit.2000022,1,Extraction successful
"C. Oezbek, ""Introducing innovations into open source projects"", , 2010.",https://doi.org/10.1109/ICSE.2004.1317517,1,Extraction successful
"Claude Y. Laporte, ""Contributions to Software Engineering and to the Development and Deployment of International Software Engineering Standards for Very Small Entities. (Contributions au génie logiciel et au développement et déploiement de normes internationales en génie logiciel pour de très petites organisations)"", , 2009.",https://doi.org/10.1109/ICECCS.2004.1310918,1,Abstract not found
"R. Razdan, S. Esposito, J. Lawrence, Peter Conner, ""Empirical results from the transformation of a large commercial technical computing environment"", 2009 3rd International Symposium on Empirical Software Engineering and Measurement, 2009.",https://doi.org/10.1007/978-1-4757-4852-9_9,1,Extraction successful
"Martin Ivarsson, T. Gorschek, ""Technology transfer decision support in requirements engineering research: a systematic review of REj"", Requirements Engineering, 2009.",https://doi.org/10.1007/1-4020-8095-6_29,1,Extraction successful
"T. Punter, R. Krikhaar, R. J. Bril, ""Software engineering technology innovation - Turning research results into industrial success"", J. Syst. Softw., 2009.",https://doi.org/10.1109/STEP.2003.23,1,Extraction successful
"Wee-Kek Tan, H. Teo, ""Training students to be innovative information systems developers: synergizing project-based learning with problem-based learning"", SIGMIS CPR '09, 2009.",https://doi.org/10.1080/07421222.2003.11045751,1,Abstract not found
"F. Chan, J. Thong, ""Acceptance of Agile Methodologies: A Critical Review and Conceptual Framework"", Decis. Support Syst., 2009.",https://doi.org/10.1080/07421222.2003.11045751,1,Abstract not found
"R. García-Castro, A. Gómez-Pérez, ""Chapter 8 . 17 Benchmarking in the Semantic Web"", , 2009.",https://doi.org/10.1023/A:1022994516210,1,Extraction successful
"María Díaz-Ley, Félix García, M. Piattini, ""Implementing a software measurement program in small and medium enterprises: a suitable framework"", IET Softw., 2008.",https://doi.org/10.1142/9789812795588_0004,1,Extraction successful
"Yuepu Guo, C. Seaman, ""A survey of software project managers on software process change"", ESEM '08, 2008.",https://doi.org/10.1109/TSE.2002.1158287,1,Extraction successful
"R. Wieringa, J. Heerkens, ""Design Science, Engineering Science and Requirements Engineering"", 2008 16th IEEE International Requirements Engineering Conference, 2008.",https://doi.org/10.1109/APAQS.2001.990009,1,Extraction successful
"M. Delamaro, A. Vincenzi, J. Maldonado, ""Evaluating Structural Criteria for Testing Mobile Code"", EASE, 2008.",https://doi.org/10.1002/9780470047408.ch9,1,Abstract not found
"María Díaz-Ley, Félix García, M. Piattini, ""MIS-PyME Software Measurement Maturity Model-Supporting the Definition of Software Measurement Programs"", PROFES, 2008.",https://doi.org/10.1145/336512.336532,1,Extraction successful
"B. Michalik, J. Nawrocki, Miroslaw Ochodek, ""3-step knowledge transition"", 2008 ACM/IEEE 30th International Conference on Software Engineering, 2008.",https://doi.org/10.1016/S0065-2458(00)80008-X,1,Extraction successful
"T. Lethbridge, Steve Lyon, Peter Perry, ""The Management of University-Industry Collaborations Involving Empirical Studies of Software Enginee"", Guide to Advanced Empirical Software Engineering, 2008.",No doi,1,DOI not found
"K. Al-Mabrouk, J. Soar, ""Building a framework for understanding and improving information technology transfer process in the Arab countries"", , 2008.",No doi,1,DOI not found
"F. Shull, J. Singer, Dag I.K. Sjøberg, ""Guide to Advanced Empirical Software Engineering"", , 2007.",No doi,1,DOI not found
"J. Sanchez, L. Williams, E. M. Maximilien, ""On the Sustained Use of a Test-Driven Development Practice at IBM"", Agile 2007 (AGILE 2007), 2007.",No doi,1,DOI not found
"H. D. Rombach, R. Achatz, ""Research Collaborations between Academia and Industry"", Future of Software Engineering (FOSE '07), 2007.",No doi,1,DOI not found
"M. Eriksson, ""Engineering Families of Software-Intensive Systems using Features, Goals and Scenarios"", , 2007.",No doi,1,DOI not found
"J. Sanchez, L. Williams, E. M. Maximilien, ""A Longitudinal Study of the Use of a Test-Driven Development Practice in Industry"", , 2007.",No doi,1,DOI not found
"T. Gorschek, P. Garre, S. Larsson, T. Gorschek, P. Garre, S. Larsson, Claes Wohlin, ""Per Garre i"", , 2007.",No doi,1,DOI not found
"T. Gorschek, P. Garre, S. Larsson, C. Wohlin, ""A Model for Technology Transfer in Practice"", IEEE Software, 2006.",No doi,1,DOI not found
"T. Punter, R. Krikhaar, R. J. Bril, ""Sustainable Technology Transfer"", TT '06, 2006.",No doi,1,DOI not found
"Pankaj Bhawnani, G. Ruhe, Franz Kudorfer, L. Meyer, ""Intelligent decision support for road mapping a technology transfer case study with seimens corporate technology"", TT '06, 2006.",No doi,1,DOI not found
"Pankaj Bhawnani, G. Ruhe, ""Intelligent Decision Support for Road Mapping A Technology Transfer Case Study with Siemens Corporate Technology"", , 2006.",No doi,1,DOI not found
"Marjo Kauppinen, ""Introducing requirements engineering into product development : towards systematic user requirements definition"", , 2005.",No doi,1,DOI not found
"L. Briand, Y. Labiche, M. D. Penta, Han Yan-Bondoc, ""An experimental investigation of formality in UML-based development"", IEEE Transactions on Software Engineering, 2005.",No doi,1,DOI not found
"M. Umarji, H. Emurian, ""Acceptance issues in metrics program implementation"", 11th IEEE International Software Metrics Symposium (METRICS'05), 2005.",No doi,1,DOI not found
"E. Metzker, ""Adoption-centric usability engineering: systematic deployment, evaluation and improvement of usability engineering methods in the software engineering lifecycle"", , 2005.",No doi,1,DOI not found
"M. Umarji, C. Seaman, ""Predicting acceptance of Software Process Improvement"", ACM SIGSOFT Softw. Eng. Notes, 2005.",No doi,1,DOI not found
"U. Nikula, J. Sajaniemi, ""Tackling the complexity of requirements engineering process improvement by partitioning the improvement task"", 2005 Australian Software Engineering Conference, 2005.",No doi,1,DOI not found
"M. Umarji, C. Seaman, ""Subjective Norm Perceived Usefulness Perceived Ease of Use Intention to Use Actual"", , 2005.",No doi,1,DOI not found
"L. Briand, Y. Labiche, H.-D. Yan, M. D. Penta, ""A controlled experiment on the impact of the object constraint language in UML-based maintenance"", 20th IEEE International Conference on Software Maintenance, 2004. Proceedings., 2004.",No doi,1,DOI not found
"B. Lundell, B. Lings, ""Method in action and method in tool: a stakeholder perspective"", J. Inf. Technol., 2004.",No doi,1,DOI not found
"R. Balzer, M. Litoiu, Hausi A. Müller, Dennis B. Smith, M. Storey, S. Tilley, Kenny Wong, ""4th international workshop on adoption-centric software engineering"", Proceedings. 26th International Conference on Software Engineering, 2004.",No doi,1,DOI not found
"S. Ramakrishnan, A. Cambrell, ""Muse over university organisational ecology in action and service-oriented architectures"", Proceedings. Ninth IEEE International Conference on Engineering of Complex Computer Systems, 2004.",No doi,1,DOI not found
"D. Vavpotič, M. Bajec, M. Krisper, ""Software Development Methodology Evaluation Model"", , 2004.",No doi,1,DOI not found
"B. Lings, B. Lundell, ""On Transferring a Method into a Usage Situation"", Relevant Theory and Informed Practice, 2004.",No doi,1,DOI not found
"D. Vavpotič, M. Krisper, ""MEASURING AND IMPROVING TECHNICAL AND SOCIAL SUITABILITY OF SOFTWARE DEVELOPMENT METHODOLOGY"", , 2004.",No doi,1,DOI not found
"D. Budgen, J. Bøegh, A. Mohan, ""Organising evidence to support software engineering practice"", Eleventh Annual International Workshop on Software Technology and Engineering Practice, 2003.",No doi,1,DOI not found
"Bill C. Hardgrave, Fred D. Davis, Cynthia K. Riemenschneider, ""Investigating Determinants of Software Developers' Intentions to Follow Methodologies"", , 2003.",https://doi.org/10.3845/ree.1995.011,1,Abstract not found
"B. Hardgrave, Fred D. Davis, Cynthia K. Riemenschneider, ""Investigating Determinants of Software Developers' Intentions to Follow Methodologies"", J. Manag. Inf. Syst., 2003.",No doi,1,DOI not found
"Mark Y. D. Wang, S. Pfleeger, David M. Adamson, G. Bloom, W. Butz, Donna Fossum, Mihal Gross, A. Kofner, H. Rippen, T. Kelly, C. T. Kelley, ""Technology Transfer of Federally Funded R&D: Perspectives from a Forum"", , 2003.",No doi,1,DOI not found
"Francisco A. C. Pinheiro, Julio Cesar Sampaio do Prado Leite, J. Castro, ""Requirements Engineering Technology Transfer: An Experience Report"", , 2003.",No doi,1,DOI not found
"Andreas P. Arni, ""Internationalization and Performance in Network Markets: The Case of Electronic Business-to-Business Marketplaces in Europe"", , 2003.",No doi,1,DOI not found
"F. Houdek, ""External Experiments - A Workable Paradigm for Collaboration Between Industry and Academia"", Lecture Notes on Empirical Software Engineering, 2003.",https://doi.org/10.1007/s00766-007-0047-z,1,Extraction successful
"Andrew Walenstein, ""Improving Adoptability by Preserving, Leveraging, and Adding Cognitive Support To Existing Tools and Environments"", , 2003.",https://doi.org/10.1145/1138046.1138057,1,Extraction successful
"Cynthia K. Riemenschneider, B. Hardgrave, Fred D. Davis, ""Explaining Software Developer Acceptance of Methodologies: A Comparison of Five Theoretical Models"", IEEE Trans. Software Eng., 2002.",No doi,1,DOI not found
"Michael Saboe, ""A Software Technology Transition Entropy Based Engineering Model"", , 2002.",No doi,1,DOI not found
"K. Emam, ""CHAPTER 9 SOFTWARE ENGINEERING PROCESS"", , 2002.",No doi,1,DOI not found
"Michael Saboe, ""TECHNOLOGY TRANSITION MODEL DYNAMICAL SYSTEM MODEL"", , 2002.",No doi,1,DOI not found
"A. Fuller, P. Croll, Omar Garcia, ""Why software engineering is riskier than ever"", Proceedings Second Asia-Pacific Conference on Quality Software, 2001.",No doi,1,DOI not found
"K. Emam, ""SOFTWARE ENGINEERING PROCESS"", , 2001.",No doi,1,DOI not found
"D. Kunda, ""A social-technical approach to selecting software supporting COTS-based systems"", , 2001.",No doi,1,DOI not found
"A. Abran, J. Moore, ""Guide to the software engineering body of knowledge : trial version : a project of the software engineering coordinating committee"", , 2001.",No doi,1,DOI not found
"El-Emam, ""Description of the SWEBOK Knowledge Area Software Engineering Process"", , 2001.",No doi,1,DOI not found
"K. Emam, ""Description of The SWEBOK Knowledge Area Software Engineering Process (Version 0.5)"", , 2001.",No doi,1,DOI not found
"M. J. Harrold, ""Testing: a roadmap"", ICSE '00, 2000.",No doi,1,DOI not found
"J. Järvinen, ""Measurement based continuous assessment of software engineering processes"", , 2000.",No doi,1,DOI not found
"K. Emam, D. Goldenson, ""An empirical review of software process assessments"", Adv. Comput., 2000.",No doi,1,DOI not found
"G. T. Daich, ""Effective Acquirer/Supplier Software Document Reviews"", , 1999.",No doi,1,DOI not found
"K. Emam, D. Goldenson, ""An Empirical Review of Software Process Assessments 1"", , 1999.",No doi,1,DOI not found
"A. Straw, Man Version, ""Guide to the Software Engineering Body of Knowledge"", , 1998.",No doi,1,DOI not found
"S. Pfleeger, ""Making change: understanding software technology transfer"", , 1998.",No doi,1,DOI not found
"C. Wohlin, P. Garre, S. Larsson, ""Step 1: Identify Potential Improvement Areas Based on Industry Needs Technology Transfer"", , None.",No doi,1,DOI not found
"Shriram Shanbhag, S. Chimalakonda, ""Exploring the under-explored terrain of non-open source data for software engineering through the lens of federated learning"", ESEC/SIGSOFT FSE, 2022.",https://doi.org/10.1145/3540250.3560883,1,Abstract not found
"R. Malhotra, M. Massoudi, Rajni Jindal, ""An alumni-based collaborative model to strengthen academia and industry partnership: The current challenges and strengths"", Education and Information Technologies, 2022.",https://doi.org/10.1007/s10639-022-11276-1,1,Extraction successful
"Sergio Rico, E. Bjarnason, Emelie Engström, Martin Höst, P. Runeson, ""A case study of industry–academia communication in a joint software engineering research project"", J. Softw. Evol. Process., 2021.",https://doi.org/10.1002/smr.2372,1,Abstract not found
"Mívian M. Ferreira, Mariza Bigonha, Kecia Ferreira, ""On The Gap Between Software Maintenance Theory and Practitioners’ Approaches"", 2021 IEEE/ACM 8th International Workshop on Software Engineering Research and Industrial Practice (SER&IP), 2021.",https://doi.org/10.1109/SER-IP52554.2021.00015,1,Abstract not found
"Martin Kalenda, Petr Hyna, B. Rossi, ""Scaling agile in large organizations: Practices, challenges, and success factors"", J. Softw. Evol. Process., 2018.",https://doi.org/10.1002/smr.1954,1,Abstract not found
"Ivonne von Nostitz-Wallwitz, J. Krüger, Thomas Leich, ""Toward Improving Industrial Adoption: The Choice of Programming Languages and Development Environments"", 2018 IEEE/ACM 5th International Workshop on Software Engineering Research and Industrial Practice (SER&IP), 2018.",https://doi.org/10.1145/3195546.3195548,1,Extraction successful
"V. Garousi, M. M. Eskandar, Kadir Herkiloglu, ""Industry–academia collaborations in software testing: experience and success stories from Canada and Turkey"", Software Quality Journal, 2017.",https://doi.org/10.1007/s11219-016-9319-5,1,Abstract not found
"V. Garousi, K. Petersen, B. Özkan, ""Challenges and best practices in industry-academia collaborations in software engineering: A systematic literature review"", Inf. Softw. Technol., 2016.",https://doi.org/10.1016/J.INFSOF.2016.07.006,1,Extraction successful
"Silverio Martínez-Fernández, ""Gathering empirical evidence and building a business case for software reference architectures in industry"", , 2016.",https://doi.org/10.1007/978-3-319-31545-4_12,1,Extraction successful
"K. Petersen, ""A Researcher’s Experiences in Supporting Industrial Software Process Improvement"", , 2016.",https://doi.org/10.1145/2647648.2647652,1,Extraction successful
